idade,salario,tempo_emprego,score_credito,limite_cartao,dividas,possui_carro,possui_casa,estado_civil,numero_dependentes,renda_extra,concede_credito
33,4324.369811617194,1.8132790479701475,879,9045.333429123362,5,sim,nao,casado,4,0,1
50,3745.1585311472536,4.592380854908612,447,7854.587358697105,4,nao,nao,divorciado,0,0,1
35,7457.713100401119,5.8794716759689045,382,14464.998922324754,9,sim,sim,solteiro,3,0,0
39,5922.15606459287,9.060354684428354,341,11143.210747306299,5,sim,sim,casado,3,0,0
40,5501.2564642066045,4.96833069535744,455,10210.731078105136,1,nao,sim,solteiro,2,0,0
16,,7.808460782384632,752,,6,sim,sim,divorciado,1,0,0
39,4471.288333593066,7.101786191831382,583,8350.941246877932,0,sim,nao,solteiro,1,0,0
31,3451.592363294199,5.370372668507428,487,7914.5497527400785,7,sim,sim,divorciado,3,0,0
34,3794.7513907708853,1.7314597751796335,773,7107.012469245239,6,sim,nao,divorciado,1,0,0
57,5003.566082209218,0.6962574172869536,806,10541.362396343862,6,sim,nao,solteiro,0,0,1
24,2881.576583254196,5.3195162042575594,432,6243.211636279769,5,sim,sim,divorciado,4,0,0
49,3999.4779668266488,3.3719093782921594,570,8104.441786282659,9,sim,nao,divorciado,2,0,0
36,3967.7667162571306,7.7577832750438755,372,8221.83961727354,4,sim,nao,divorciado,0,0,0
36,9249.112459658027,7.237569554295733,735,17313.075246357188,8,sim,nao,solteiro,0,0,0
49,-547.6298798678336,4.44616701668885,592,-1001.4163106835451,2,sim,sim,divorciado,0,0,0
44,4640.760557188733,1.526861228176192,736,8687.645840086727,8,sim,sim,casado,1,0,1
46,8451.387585629542,6.53220664882182,359,18117.149215310255,4,sim,sim,divorciado,4,0,0
102,5243.688928264908,1.9461516615945489,897,10941.326791256753,7,sim,sim,casado,2,0,0
36,6506.834946842186,2.724608231207405,626,13808.959473529903,2,sim,nao,solteiro,3,0,0
32,5199.652630199535,2.0617527853545363,481,10238.794976944073,6,nao,sim,casado,0,0,0
26,3665.3332375670393,4.58449693418014,733,6581.685610346784,9,nao,sim,divorciado,0,0,0
30,516.1681309821743,8.510577002211685,818,794.6674913848752,3,sim,nao,divorciado,0,0,0
75,5410.911374072606,4.984877389329414,382,9276.328042441937,4,sim,sim,divorciado,3,0,0
54,3448.7867907952177,3.6703439227169126,327,5994.192184635552,3,sim,sim,divorciado,1,0,0
23,3399.3291876693925,0.4231552098642677,565,5415.1231030666495,8,sim,nao,divorciado,1,0,1
24,4002.025488041776,6.656373754189529,582,7757.362937647456,6,sim,nao,divorciado,4,0,1
45,8489.722813246986,2.6587861822141177,696,17837.392393136655,5,sim,sim,solteiro,1,0,0
46,9809.675084507946,5.35255285747429,682,19331.342679602676,5,sim,nao,divorciado,1,0,0
46,5434.415875056802,3.9373441522500783,880,9752.523697491595,9,nao,nao,casado,2,0,0
36,4070.4655521765444,7.5145316587983135,618,8704.687981180838,6,sim,nao,casado,2,0,0
38,2645.547165097579,4.528290823914343,492,3533.2583825788665,4,nao,nao,casado,1,0,0
43,5937.080323092138,4.823220936430845,526,10672.454256512716,9,sim,sim,solteiro,2,0,0
41,8565.811200130287,6.457241442366379,750,17407.426752982887,2,sim,nao,casado,4,0,0
13,4505.319225949686,11.320820546789557,481,10128.58146927358,2,sim,nao,casado,1,0,0
37,242.0079184935512,7.665340791075663,626,285.3291014499118,6,nao,nao,casado,2,0,0
29,,4.734181680954172,502,,9,sim,nao,solteiro,3,0,1
42,6970.799422900099,5.009593971845865,701,14049.146365223698,0,sim,nao,casado,2,0,0
75,1828.308719228305,3.425421619026696,771,5537.444785579906,3,sim,nao,casado,2,0,0
44,5352.968367325906,2.1500128894409145,478,11709.11191653704,9,nao,nao,solteiro,3,0,0
36,5902.452032272197,3.341747638801034,317,11255.492105359619,7,sim,nao,divorciado,4,0,0
51,4853.785395982123,2.6835531088641726,762,9390.731098189546,3,sim,nao,casado,3,0,0
45,3418.4581618292923,6.960105151387657,845,7397.581551790945,0,nao,sim,divorciado,4,0,0
45,7031.874447127113,1.7864154263930416,702,14585.350080355536,4,sim,sim,casado,3,0,0
47,4193.240508062635,8.999631684140134,692,6696.370900143805,0,sim,sim,solteiro,4,0,0
64,2029.6276746001358,7.256139150856489,599,4144.106984072335,8,sim,sim,divorciado,4,0,1
26,901.0510286606377,5.0615051881030055,650,3149.4834671358867,7,nao,nao,solteiro,0,0,0
45,7521.699039998619,5.000955834395205,486,14897.808744157279,6,sim,sim,divorciado,0,0,0
28,6233.327952942236,3.3281560711563394,646,12154.199677374898,4,sim,sim,solteiro,2,0,0
46,5175.9470942583375,5.810253234043293,708,12081.288607824834,3,nao,nao,divorciado,3,0,0
28,4119.450726298393,8.264277389625768,370,8259.72087281556,6,sim,sim,divorciado,4,0,0
34,3942.0031715937457,2.890530613232559,626,8615.446716467626,2,nao,sim,divorciado,0,0,0
36,2848.5267031167773,0.3998237332438084,511,6494.1263781314865,7,sim,nao,casado,2,0,0
51,4137.088710880231,7.109654764570232,608,8501.73968787593,4,sim,nao,divorciado,2,0,0
51,759.8255697596514,5.973097922731402,407,724.7936404053733,4,sim,sim,divorciado,2,0,0
25,3527.872693062972,1.6394035956764617,476,5282.166977326314,0,nao,nao,casado,0,0,0
40,4378.124967297812,2.7998258872576463,726,8047.042225868079,9,sim,sim,casado,1,0,0
31,6219.7600943808375,2.422687177849578,830,11978.728879597069,7,sim,nao,solteiro,2,0,0
24,4920.1470732532725,2.8264031928972533,717,10906.204545221814,6,sim,nao,solteiro,1,0,0
37,6589.846227751118,4.028951737876437,547,13747.932395192965,0,nao,nao,casado,1,0,1
36,7698.2702102268595,4.200358087157758,508,14474.862488565821,3,sim,nao,casado,1,0,0
69,7116.340187648204,3.0476190347946193,515,13818.06416954595,3,sim,nao,casado,2,0,0
45,5941.019694757114,2.7255085415002154,737,11148.846564407224,8,nao,nao,casado,4,0,0
23,5023.725358361568,4.313646968241855,610,8927.187608122757,9,nao,sim,casado,1,0,0
33,3038.423983172882,5.503074604578684,682,5903.177467934437,1,sim,sim,solteiro,0,0,0
52,6479.888102758632,4.051110390905466,570,13868.013962497293,3,nao,nao,casado,0,0,0
65,8359.494764443058,8.476001070023905,420,15354.975200156536,9,sim,sim,casado,1,0,0
20,5684.212079300836,6.52426314326236,706,12551.16343316365,2,sim,nao,solteiro,1,0,0
17,8834.518296852246,0.22746242942391248,544,17866.24766149248,9,sim,sim,divorciado,1,0,0
62,1948.8565838778322,6.571183296241561,365,4044.5102738162004,4,sim,nao,solteiro,0,0,0
44,2691.673230440917,6.816631947756748,527,5127.418655577272,6,nao,nao,solteiro,3,0,0
29,6710.403015496525,3.6957950956274264,436,13512.589993308939,4,nao,sim,casado,4,0,0
46,,0.5144072380905333,493,,4,sim,nao,divorciado,3,0,0
8,7627.564353143615,5.024200278233408,788,15347.454461837495,3,nao,nao,solteiro,0,0,0
40,4969.056718546521,4.976874045553267,883,9410.634638983835,8,sim,nao,divorciado,0,0,0
43,3264.0491549433364,1.635061290400416,653,7168.998279045249,5,sim,sim,solteiro,2,0,0
51,4572.813515589915,0.6463423512201931,855,7026.8104460515315,9,nao,nao,casado,3,0,0
27,1934.632058152532,4.737339360639682,456,4646.885227185684,5,nao,nao,solteiro,1,0,0
41,2742.818653805931,4.3007684238475345,775,6051.828340566714,5,sim,sim,solteiro,1,0,0
28,6944.88799583602,3.7482039040328194,315,14402.441937655072,5,sim,sim,solteiro,0,0,0
43,6745.5748289392195,4.749767795760316,377,13908.06602028749,0,sim,sim,divorciado,2,0,0
29,5726.008569612154,1.6916708785390426,351,11736.895558639631,5,sim,nao,divorciado,3,0,0
35,1557.8449580790611,3.6955381614016574,813,3869.289002766662,3,sim,sim,casado,2,0,0
28,4283.192848974223,6.599975091843042,803,8943.757989055137,1,sim,nao,divorciado,4,0,0
47,2550.000222679899,3.9500897589461337,360,4731.068070274516,5,sim,sim,divorciado,2,0,0
50,7353.0665075755305,-0.015917415377655786,431,14064.939276250323,0,nao,sim,divorciado,4,0,0
37,3832.5557328747973,3.5819231668292852,681,7612.725152149598,0,sim,nao,casado,3,0,0
40,2828.5045784369013,1.789524609479419,863,7071.246302094167,4,sim,nao,casado,1,0,0
22,5059.592330242849,5.8014088893851925,842,10903.061694942377,5,nao,nao,casado,4,0,1
36,3719.6910863307767,5.956512210141276,709,7929.798762061329,1,sim,nao,casado,1,0,1
39,7967.487820407414,0.0236761247419075,454,12835.905805080987,9,nao,nao,solteiro,2,0,0
71,3530.3782049316183,7.277038911746567,350,5440.333310360642,7,sim,nao,casado,2,0,0
26,2201.5434815507374,1.6634410961643247,394,4730.3001115715715,3,sim,nao,casado,3,0,0
57,,9.677546871447054,822,,3,sim,nao,solteiro,1,0,0
51,4938.426995173169,4.8536712064981495,823,9390.275705350614,9,sim,nao,solteiro,3,0,1
43,3876.1397722841475,1.2608195043825132,654,7808.34038189695,4,sim,nao,divorciado,4,0,0
61,2142.1907869765464,1.5740417879219555,344,3821.2162548515807,9,sim,nao,divorciado,2,0,0
44,7378.45292251157,6.044285875362035,504,13598.586521813799,3,sim,sim,casado,2,0,0
44,6334.490294858484,3.8261003303048673,730,12199.443301887584,4,sim,sim,divorciado,2,0,0
39,4943.564242125541,4.710038271145578,555,10019.579948979257,9,sim,sim,solteiro,2,0,0
54,7728.652488341733,9.838340698091118,547,17177.632859932182,2,nao,nao,divorciado,2,0,0
53,6325.0720667972255,2.902267807312774,832,12502.9600879882,7,nao,sim,divorciado,4,0,0
32,3354.2881969631353,5.17988857308712,340,6708.100142522199,5,nao,sim,casado,4,0,0
24,2921.5596720184676,9.259533462119158,758,7300.771423721339,7,sim,nao,solteiro,3,0,1
37,6635.9630889077225,5.8115404263992,576,13884.399632276381,4,sim,nao,solteiro,0,0,1
30,5792.733912934702,0.1801917939259825,494,12176.825953607819,6,sim,sim,divorciado,2,0,0
39,5339.495535941323,6.5161670351964105,370,11315.70039707344,9,nao,nao,divorciado,2,0,0
54,3307.004394262185,1.5109914266496673,569,6156.8108518454455,6,sim,sim,divorciado,0,0,0
34,6215.895134011508,9.220422586198895,634,12502.387744369387,5,sim,nao,casado,3,0,0
39,3489.0022337321016,2.5313971850060666,884,7415.24135574199,9,sim,nao,divorciado,4,1,0
40,4796.026690812644,13.908528523236994,607,9161.90119926832,3,sim,sim,divorciado,2,0,0
50,7893.88829277396,9.402127964983034,726,15636.325044215928,5,sim,sim,casado,3,0,1
13,3678.3315283797083,2.610162291116064,498,7145.6254772002685,8,nao,sim,solteiro,0,0,1
32,1854.0214858542781,5.060041415004831,375,2484.460269048329,3,nao,sim,casado,4,0,0
42,2894.9056162597794,7.26093284490039,824,7184.441073095836,5,sim,sim,divorciado,4,0,0
54,6988.597653375246,7.350981422680123,529,13570.301963302754,5,sim,nao,divorciado,3,0,1
34,5509.462274760419,6.327008779928592,384,10389.859387637815,2,sim,nao,solteiro,1,0,0
17,4742.245242622493,8.75647711089833,461,9838.177174421984,3,sim,nao,casado,1,0,0
47,3981.812389376861,4.631093160096891,696,9541.94591223373,2,nao,nao,divorciado,1,0,0
32,5970.71981510638,3.8998469942719005,670,11320.800409367592,2,sim,nao,solteiro,0,0,0
25,3301.790298019553,3.959408036226168,862,6570.78359228805,9,nao,sim,divorciado,1,0,0
32,5611.331137285192,7.575119695916381,514,8235.810483989033,3,sim,sim,solteiro,3,0,0
37,3537.490862374086,6.095543120907938,300,8971.025675251676,3,sim,nao,divorciado,4,0,0
32,3204.6812294498923,5.873850997070769,676,5782.808402007423,5,sim,nao,divorciado,3,0,0
13,3725.0251303499767,7.385702747771546,711,4588.087918752536,3,nao,sim,solteiro,3,0,0
50,4249.185107032076,-1.153157223561565,499,9537.825207800255,5,sim,nao,solteiro,2,0,0
55,4902.340328132594,5.930206471625452,482,8483.402571695508,1,nao,sim,divorciado,0,0,0
47,5470.911590222228,5.655706666621147,709,9549.772825779019,3,nao,nao,solteiro,4,0,0
26,-2376.7305828568888,10.006424243902115,697,-5894.309698275786,1,nao,nao,divorciado,2,0,0
37,,0.4142360532089988,515,,7,nao,nao,divorciado,0,0,0
39,4216.860045287922,9.671559897130274,648,10048.970545097838,8,sim,sim,casado,4,0,0
47,8010.12407721666,5.2262273867739975,879,14554.949413267685,6,sim,sim,divorciado,2,0,0
48,2839.9947832357357,6.466968591980135,893,6432.022930911928,5,sim,nao,divorciado,1,0,1
31,5325.593236199825,10.02775636282813,340,9830.884016020307,7,sim,nao,solteiro,3,0,0
40,7990.060619471675,6.682283804016719,302,15340.818669938624,3,nao,sim,casado,1,0,0
45,2374.0629401054543,6.201104868387683,393,4366.687698164308,9,sim,nao,solteiro,4,0,0
57,5787.950451728805,5.726873557406956,358,11401.366936913568,1,sim,nao,solteiro,2,0,0
48,3395.4563321309593,3.549565595016869,706,7098.838107875759,3,nao,sim,divorciado,2,0,0
49,3990.732515421531,4.914532626468821,317,6213.138529572248,4,sim,nao,divorciado,2,0,0
41,3393.7783320933713,2.8534617016317543,793,9080.207221248496,8,sim,sim,divorciado,3,0,0
56,3536.2853831682282,4.866299301723554,807,7011.5398239419765,4,sim,nao,solteiro,2,0,0
44,10443.824295812985,-2.00779209116529,885,19603.363690157366,8,nao,nao,solteiro,0,0,0
29,6688.911744143332,6.287118702702646,631,14804.081625939165,8,sim,nao,divorciado,0,0,0
56,7203.475723572418,4.634788238649124,468,14203.622595460205,7,nao,sim,solteiro,0,0,0
48,5983.9869736729925,3.991388789999707,505,11736.922796142568,4,sim,nao,casado,1,0,0
34,1787.4864231960837,5.659274251820429,820,4430.1829494048225,1,nao,sim,casado,4,0,0
34,5789.915940646614,0.6993082311036778,804,9578.374381485908,4,sim,nao,casado,1,0,0
43,,10.787809989863847,645,,0,sim,nao,solteiro,1,0,0
45,3293.2010519217774,,603,6757.101968623096,7,sim,nao,casado,3,0,0
42,6930.653334322253,4.562466701083431,414,13202.025688176427,1,sim,sim,divorciado,1,0,0
43,6408.672419708158,2.103811369601233,386,12488.671255555839,6,sim,nao,divorciado,3,0,0
60,8704.08008962734,5.0718391473477835,394,16664.827710718706,1,sim,sim,divorciado,0,0,0
52,4164.433974972762,9.160879670819842,727,8393.455629573458,4,sim,nao,casado,0,0,0
42,2804.7780354485467,8.107748628296102,749,5809.010080882177,9,nao,sim,casado,1,0,1
51,4276.743781254909,,840,7321.505276369042,6,sim,sim,solteiro,1,0,0
27,7871.141986327247,6.639196855001815,301,14897.523676233468,5,nao,sim,divorciado,0,0,1
44,1343.1882383160741,3.9243724173121706,377,653.7406129695814,4,nao,sim,solteiro,2,0,0
61,863.2485691379352,0.6495104988898941,623,512.5930261617784,5,sim,sim,casado,0,0,1
37,5178.790557863226,4.396883684400095,397,9466.412092540315,1,sim,sim,solteiro,2,0,1
29,4114.821414451688,4.292385606398969,409,5869.345951882931,9,sim,nao,divorciado,0,0,0
32,5015.455786351369,8.146383319013722,756,10399.110825990592,0,nao,nao,solteiro,4,0,0
26,6890.623542471731,5.928171327379461,787,14458.996483716663,0,nao,sim,solteiro,3,0,0
30,3894.861307762295,9.836934583710644,670,10067.355082618626,7,sim,sim,casado,3,0,0
35,1253.988338138759,8.592465620114524,636,2876.2692547516745,2,sim,nao,casado,4,0,0
23,9088.963114399889,3.630513171487713,898,17283.880153673334,2,sim,sim,casado,2,0,0
40,3005.543425122448,-0.3853875898596053,321,5970.757767868907,8,nao,nao,casado,1,0,1
50,2881.925755975805,9.156725701824444,604,6170.084220072172,5,nao,nao,divorciado,1,0,0
29,7207.440027445193,9.078155669692233,571,14747.259901093972,3,nao,nao,divorciado,3,0,0
58,4231.021757916964,0.9013652272933221,789,7403.079554193684,3,sim,nao,solteiro,1,0,0
46,4873.220295930379,9.527720059482501,745,11093.42314972488,6,sim,nao,divorciado,2,0,0
52,5965.580248120636,6.146351511777554,577,12591.651123956453,5,nao,sim,solteiro,1,0,0
32,7167.166206219991,5.482056494376959,676,15345.01977889775,1,nao,sim,casado,0,0,0
50,4333.078613636456,9.844349762741981,531,9795.147909526582,8,sim,sim,solteiro,4,1,0
26,8039.904011828598,9.034055519691844,891,16892.926124363068,1,sim,nao,solteiro,3,0,0
50,728.4003025303891,6.953992855985612,725,2029.5036588151265,7,sim,nao,divorciado,1,0,0
42,6519.574473906154,6.419651197435949,354,13492.678829324006,3,nao,nao,solteiro,2,0,0
46,3320.9448839646852,6.849182871591077,740,6812.74979691828,9,sim,sim,divorciado,1,0,0
25,7744.542633215982,3.799827698352422,333,15268.508547415215,0,sim,nao,solteiro,4,0,0
29,5284.088957661091,4.834695650803037,628,10704.049534506177,0,sim,sim,divorciado,0,0,0
47,3654.1893359811966,2.293048536216372,753,6417.53656364688,8,sim,nao,casado,3,0,0
28,6325.682186043265,4.000880672783244,687,13502.280601472421,3,sim,nao,divorciado,3,0,0
45,6786.376694414503,3.9000983639932008,729,13055.381308250697,0,sim,nao,casado,2,0,0
23,6283.788245717276,3.094083891135006,775,12016.831472556401,2,nao,nao,divorciado,0,0,0
50,2940.607520733879,5.4102395079453895,424,5919.305599407926,2,sim,nao,casado,1,0,1
25,4031.9657527558306,4.028057447898268,822,8176.956958088792,6,sim,nao,casado,1,0,0
46,4991.85432575713,6.5067041610559215,781,10084.507071976113,5,sim,sim,divorciado,2,0,0
47,4917.480694699879,0.13303816011870406,616,10614.534004771207,7,sim,sim,casado,0,0,0
31,6499.490950876696,4.659935617678101,421,14275.413077233137,6,sim,nao,solteiro,2,0,0
46,970.1975349867835,5.394654920532487,846,1130.9821460270493,0,sim,nao,solteiro,4,0,0
43,5668.654109107007,4.068112280489358,880,11065.279523451432,2,sim,nao,casado,4,0,1
33,4420.03729112672,4.482821900572306,612,8612.966640473067,8,nao,sim,casado,1,0,1
27,3322.998767232096,0.24426196781042808,786,6634.7965986653535,3,nao,nao,casado,4,0,1
16,3515.026444460801,6.069431314008476,311,7200.230302606172,2,sim,sim,divorciado,2,0,0
44,4570.924670964073,6.9428179477012115,424,8167.059794100357,4,nao,nao,solteiro,3,0,0
21,-2202.1702089190358,6.480611882611301,376,-3750.472789257087,7,nao,nao,casado,4,0,0
41,3597.4208584169,8.11618117832655,879,7440.408454692074,0,nao,nao,casado,2,0,0
36,3248.3703507074133,5.604588817347506,535,5843.099572952274,1,sim,nao,divorciado,3,0,0
48,6065.566418645249,6.436043541952811,870,12593.143805302914,6,nao,nao,solteiro,3,0,0
36,3388.946634978959,5.468272215370558,553,6341.819919307255,0,sim,nao,casado,4,0,1
36,4569.77239965902,7.062652158777483,705,9181.092952956767,4,nao,nao,solteiro,0,0,0
48,8084.553255322604,0.26831109160363376,542,15415.0933377773,9,sim,nao,divorciado,4,0,0
44,,2.319257096065967,760,,7,sim,nao,solteiro,4,0,0
43,6804.542799886905,9.760698971099274,576,13471.041672917254,5,sim,sim,casado,0,0,0
45,4000.2551391782963,-2.3813074662886162,768,8296.47921224751,2,nao,sim,casado,4,0,0
21,6086.0645585793045,4.579466210523968,519,12707.511727707686,6,nao,sim,solteiro,2,0,0
49,4532.204399092812,8.516824878824204,524,9879.960647122829,2,sim,nao,divorciado,0,0,0
47,4607.813578646124,4.720218003374706,400,10223.821148798566,4,sim,sim,divorciado,2,0,1
27,5819.3706874930995,3.7849667856479075,806,12437.98251081977,6,nao,nao,divorciado,3,0,0
37,3806.0128231581352,5.388265030445901,886,7837.954568599665,1,sim,sim,divorciado,0,0,1
39,7986.006208886407,3.9406394599926604,630,16184.251794222997,9,sim,sim,casado,3,0,1
38,4679.739720804126,5.0925484782708175,536,8574.107633061649,3,nao,sim,solteiro,1,0,1
44,6236.72113251933,,638,13226.597131571445,1,nao,nao,casado,1,0,1
57,7911.200958514596,8.326023259867172,805,14266.382558656298,6,sim,sim,solteiro,2,0,0
52,7063.30754915035,9.269794763196984,464,14859.86639121446,2,sim,sim,solteiro,3,0,0
24,2182.1617946189504,4.599829033665133,517,3597.3281473432753,8,nao,nao,divorciado,3,0,1
47,5889.791790019768,0.8405317379262698,675,13227.585721760388,5,nao,nao,divorciado,0,0,0
55,6701.438788921294,3.4284704890598143,311,13858.270380424205,0,sim,nao,solteiro,1,0,0
44,6783.726044321497,4.448034019691107,731,13815.217893831103,9,sim,nao,solteiro,2,0,0
53,2773.4103317707377,6.516616630709624,382,5588.500525703102,7,sim,nao,solteiro,2,0,0
64,3685.9295259653522,1.975960330487966,730,8611.779348987777,6,nao,nao,casado,0,0,1
52,6989.116471483243,2.692513044073548,777,13153.205659074589,0,sim,nao,solteiro,0,0,0
42,3476.4792586347085,6.532028413576422,668,7549.33196619048,2,sim,sim,casado,2,0,0
52,4400.6078866713715,7.816726496118673,440,9442.579312091495,2,sim,sim,solteiro,0,0,0
41,8151.751619003939,3.1352178644879474,755,16352.737975287011,2,sim,sim,divorciado,3,0,0
40,4904.40149923042,,801,9732.617976401769,6,sim,nao,solteiro,2,0,0
35,3546.451724332314,14.852354603863652,702,8545.875546620346,5,sim,nao,solteiro,4,0,1
58,3244.7652862741897,7.349912711266141,587,5516.930310811486,1,sim,nao,casado,1,0,0
30,5665.438659170376,4.198988714698905,654,9715.557831872671,4,sim,nao,solteiro,1,0,0
58,2333.703983045582,7.60709382659252,642,4570.975599845067,5,sim,nao,casado,4,0,0
45,4505.328072207164,4.626630110856734,448,8849.843783870061,1,nao,nao,casado,4,0,1
23,5666.461069980043,7.601470667300559,509,11369.748773503527,0,sim,nao,divorciado,3,0,0
44,7598.299641095335,5.478179593328667,411,14626.60619422492,3,nao,nao,divorciado,2,0,0
14,6335.096160739991,5.27381569450272,835,12676.568492238077,3,sim,sim,divorciado,0,0,1
47,3571.869764035642,4.659254395307634,348,5701.375417414516,3,sim,nao,divorciado,1,0,0
50,7356.83863512744,,630,17003.49006536563,0,sim,nao,casado,4,0,0
32,4400.9699249050445,10.814284698179419,664,7721.644763639808,2,nao,nao,solteiro,2,0,0
41,2528.593955901182,2.17539823919677,310,5575.699020518097,6,sim,nao,casado,0,0,0
63,4655.917281469055,0.9199292710682165,487,9219.333560919626,3,sim,sim,divorciado,1,0,1
33,7876.338402291403,4.361420351730898,808,15757.050461771834,1,sim,sim,solteiro,2,0,0
27,5330.48010012985,2.1155845594684797,879,10046.666325807108,7,sim,sim,casado,1,0,0
57,5025.0437286595725,4.844861628319187,744,10852.976257104494,0,sim,nao,solteiro,3,0,0
63,8274.423289405706,7.063291545685306,389,16207.874048587122,8,nao,nao,casado,1,0,0
40,2137.290305891146,7.985908701587669,747,4066.8585618330626,4,sim,nao,solteiro,3,0,0
52,2428.8017718944557,7.444192164865045,331,3823.778182762553,1,sim,nao,solteiro,3,1,0
56,1768.3070580663357,4.083103835642959,626,4969.71551865641,3,nao,sim,divorciado,3,0,1
31,5745.296372960111,5.148775482984758,373,11224.004178873747,2,sim,sim,divorciado,0,0,0
34,5332.986254230249,6.223637152692473,550,10055.179599342966,6,sim,nao,solteiro,0,0,0
54,8085.472734559552,-0.2733622718262172,749,16183.336669362609,5,sim,nao,solteiro,3,0,1
60,5486.950154273541,6.711754100359579,654,13056.527801883669,8,sim,nao,divorciado,2,0,0
46,4191.685681041395,0.6281021372485052,832,6734.298667629998,3,sim,nao,casado,3,0,0
29,5003.589745756214,11.121039796719469,595,11493.241894469442,2,sim,sim,solteiro,2,0,1
63,5235.4148369219165,3.786454746074914,597,12084.277517747643,6,nao,sim,casado,1,0,0
33,1656.4774533436657,4.445374468416226,627,3198.1007743304363,5,sim,sim,divorciado,0,0,0
95,10420.663288669786,2.690878702286434,601,18506.963794608724,4,nao,sim,solteiro,2,0,0
44,6039.742036203823,3.110089904432931,811,11762.0686078988,9,sim,nao,casado,2,0,0
58,5420.016616045178,11.82228070742972,637,10459.769853305435,6,sim,nao,divorciado,2,0,0
50,6230.327968557161,7.8211090658698925,884,10737.951567059414,4,sim,nao,solteiro,4,0,0
44,6418.82196117321,0.35239266455648455,673,10940.6983153415,8,sim,nao,casado,0,0,0
45,4718.893028995137,9.512638702055689,852,10582.127992750538,3,sim,nao,solteiro,4,0,0
40,3737.517727518599,8.579726825424295,393,8041.7340015608925,0,sim,nao,casado,1,0,0
46,6198.901372643408,4.156362613135134,431,11235.524380430148,9,nao,nao,casado,2,0,0
9,5771.421681062905,5.920090826089513,352,11742.745243648787,4,nao,sim,solteiro,0,0,0
36,3380.219801821184,4.955167761736777,795,5329.511539817987,0,sim,nao,divorciado,0,0,1
42,7838.071222734528,10.917739713340797,528,14254.485052891008,0,nao,nao,solteiro,0,0,0
26,5586.704072645966,2.611129433023729,511,10577.533769187892,0,nao,nao,divorciado,2,0,0
44,6459.638724535262,5.438031829327181,803,12089.691482265252,0,sim,nao,casado,3,0,0
37,7783.841775359838,3.7155640070215856,794,15219.862352950551,7,sim,nao,casado,3,0,0
61,5043.777642329669,0.7008787861464372,532,9991.537746241875,1,nao,sim,casado,3,0,0
58,5633.904013968231,11.574914765164962,370,10458.24313298742,8,sim,nao,divorciado,4,0,1
34,6620.054477012232,1.455300262692763,488,13804.427381655734,6,nao,nao,casado,2,0,1
38,3550.2778323998955,5.6603875624633275,307,8073.257452821257,2,sim,nao,solteiro,1,1,0
39,5108.103325692002,-0.22210181914100602,631,8704.304868537483,8,sim,sim,casado,4,0,0
34,5251.097173302296,3.8027883822707205,315,12315.29563128289,3,sim,nao,divorciado,0,0,1
42,3087.882896633211,6.265906464300373,392,5767.79658392382,6,nao,nao,divorciado,3,0,0
30,9635.273577347758,2.525798061492912,561,19243.734816626813,2,sim,nao,solteiro,0,0,0
26,2185.413113015195,6.760405552206965,848,4207.495002714079,4,sim,sim,solteiro,4,0,0
47,2403.7921926256845,4.192876724335752,460,5187.670886969315,3,sim,nao,divorciado,3,0,0
47,7628.453151407159,8.48024753719584,650,15496.829185104638,5,sim,sim,divorciado,2,0,0
30,6426.532501593085,9.08528274002067,473,13312.890908663363,8,sim,nao,solteiro,3,0,1
50,2948.0703650384444,3.239765717809965,616,4114.13833652825,4,sim,sim,solteiro,3,0,1
32,6214.578030203385,5.230198578178871,317,14436.720518638473,0,sim,nao,solteiro,3,0,0
43,7935.7008899946195,5.550362679416698,785,16972.733506936333,4,sim,nao,solteiro,4,0,0
49,4939.473884806029,6.858047886304096,666,8469.23694728926,4,sim,sim,divorciado,3,0,0
39,10197.645800149165,5.043145988732797,650,19998.033105911738,8,sim,sim,casado,4,0,0
45,1551.876378263929,5.570632878028526,827,677.4274247057319,7,sim,sim,divorciado,0,0,0
33,6387.646907718205,4.269780575614641,734,11088.523836075537,4,sim,nao,solteiro,2,0,0
37,7333.056672442006,5.345719600916055,569,14444.837071770367,4,nao,nao,divorciado,3,0,1
37,6782.687803210493,8.893820580605396,367,14031.082389542149,1,sim,nao,solteiro,4,0,1
31,4591.2885467087035,6.938249723635563,329,10021.302669668341,8,sim,nao,divorciado,3,0,0
37,4419.117035977702,7.103766918330107,615,7482.26810724538,3,sim,nao,solteiro,3,0,0
21,5888.290342174515,7.169210972406734,463,13759.418959242568,6,sim,nao,solteiro,3,0,1
34,6631.508973304139,4.538573666356894,619,13946.590636171504,9,sim,nao,divorciado,1,0,0
36,6204.946872564727,5.956481130738592,313,11133.735305656908,5,sim,sim,solteiro,2,0,0
36,7080.115781586779,1.7444789649927661,578,14346.043884455345,4,nao,nao,casado,2,0,0
37,2962.2600858665296,8.806422968950871,731,5509.471594066708,4,nao,sim,solteiro,4,0,1
39,4544.45804175273,-3.3488812970296618,562,7847.601759085296,6,sim,nao,solteiro,0,0,0
45,3119.9681357524914,4.738554822993724,821,5722.207359470643,1,sim,sim,solteiro,0,0,0
50,4227.774447827716,8.422687931450824,471,8421.653181893753,8,nao,sim,casado,0,0,0
32,7030.44178362861,,657,12454.338720925312,1,sim,sim,divorciado,3,0,0
25,5215.967841450458,6.199339752850554,312,10171.984961107524,8,sim,nao,casado,4,0,1
